"URI","Label","Context_Subject","Context_Object","ContextWeight"
"http://dbpedia.org/property/previousYear","previous year","http://dbpedia.org/ontology/Election","http://dbpedia.org/ontology/Election",11
"http://dbpedia.org/property/digital","digital","http://dbpedia.org/ontology/BroadcastNetwork","http://dbpedia.org/ontology/TelevisionStation",11
"http://dbpedia.org/property/characters","characters","http://dbpedia.org/ontology/Play","http://dbpedia.org/ontology/Noble",11
"http://dbpedia.org/property/characters","characters","http://dbpedia.org/ontology/Play","http://dbpedia.org/ontology/Scientist",11
"http://dbpedia.org/property/data","data","http://dbpedia.org/ontology/Disease","http://dbpedia.org/ontology/Country",11
"http://dbpedia.org/property/streetaddress","streetaddress","http://dbpedia.org/ontology/School","http://dbpedia.org/ontology/City",11
"http://dbpedia.org/property/streetaddress","streetaddress","http://dbpedia.org/ontology/School","http://dbpedia.org/ontology/Road",11
"http://dbpedia.org/property/qbThird","QB Third","http://dbpedia.org/ontology/NCAATeamSeason","http://dbpedia.org/ontology/AmericanFootballPlayer",11
"http://dbpedia.org/property/formerName","former name","http://dbpedia.org/ontology/School","http://dbpedia.org/ontology/School",11
"http://dbpedia.org/ontology/countryWithFirstSpaceflight","country with first spaceflight","http://dbpedia.org/ontology/YearInSpaceflight","http://dbpedia.org/ontology/Country",11
"http://dbpedia.org/property/first","first","http://dbpedia.org/ontology/PersonFunction","http://dbpedia.org/ontology/OfficeHolder",11
"http://dbpedia.org/property/earth","Earth","http://dbpedia.org/ontology/BeautyQueen","http://dbpedia.org/ontology/BeautyQueen",11
"http://dbpedia.org/property/first","first","http://dbpedia.org/ontology/FictionalCharacter","http://dbpedia.org/ontology/VideoGame",11
"http://dbpedia.org/property/elevationMinPoint","elevation min point","http://dbpedia.org/ontology/CityDistrict","http://dbpedia.org/ontology/River",11
"http://dbpedia.org/property/languageCount","language count","http://dbpedia.org/ontology/Software","http://dbpedia.org/ontology/Language",11
"http://dbpedia.org/property/prefecture","prefecture","http://dbpedia.org/ontology/ReligiousBuilding","http://dbpedia.org/ontology/City",11
"http://dbpedia.org/ontology/viceChancellor","vice chancellor","http://dbpedia.org/ontology/University","http://dbpedia.org/ontology/PersonFunction",11
"http://dbpedia.org/property/home4player","home4player","http://dbpedia.org/ontology/SoccerTournament","http://dbpedia.org/ontology/SoccerPlayer",11
"http://dbpedia.org/property/ruPosition","ru position","http://dbpedia.org/ontology/RugbyPlayer","http://dbpedia.org/ontology/RugbyPlayer",11
"http://dbpedia.org/property/pkBackup","PK Backup","http://dbpedia.org/ontology/NCAATeamSeason","http://dbpedia.org/ontology/AmericanFootballPlayer",11
"http://dbpedia.org/property/blank5InfoSec","blank5 info sec","http://dbpedia.org/ontology/Village","http://dbpedia.org/ontology/Village",11
"http://dbpedia.org/property/blank5InfoSec","blank5 info sec","http://dbpedia.org/ontology/Village","http://dbpedia.org/ontology/Town",11
"http://dbpedia.org/property/addnlLocationCity","addnl location city","http://dbpedia.org/ontology/Organisation","http://dbpedia.org/ontology/City",11
"http://dbpedia.org/ontology/partner","partner","http://dbpedia.org/ontology/Artist","http://dbpedia.org/ontology/Writer",11
"http://dbpedia.org/property/site","site","http://dbpedia.org/ontology/LaunchPad","http://dbpedia.org/ontology/GovernmentAgency",11
"http://dbpedia.org/property/familiaAuthority","familia authority","http://dbpedia.org/ontology/Plant","http://dbpedia.org/ontology/Scientist",11
"http://dbpedia.org/property/routes","routes","http://dbpedia.org/ontology/RailwayLine","http://dbpedia.org/ontology/Company",11
"http://dbpedia.org/property/homeTown","home town","http://dbpedia.org/ontology/Scientist","http://dbpedia.org/ontology/Country",11
"http://dbpedia.org/property/coConsecrators","co-consecrators","http://dbpedia.org/ontology/ChristianBishop","http://dbpedia.org/ontology/Archbishop",11
"http://dbpedia.org/property/electionTitle","election title","http://dbpedia.org/ontology/Election","http://dbpedia.org/ontology/Election",11
"http://dbpedia.org/property/blank3InfoSec","blank3 info sec","http://dbpedia.org/ontology/Town","http://dbpedia.org/ontology/City",11
"http://dbpedia.org/property/blank3InfoSec","blank3 info sec","http://dbpedia.org/ontology/City","http://dbpedia.org/ontology/OfficeHolder",11
"http://dbpedia.org/ontology/grades","grades","http://dbpedia.org/ontology/School","http://dbpedia.org/ontology/Organisation",11
"http://dbpedia.org/property/blank3InfoSec","blank3 info sec","http://dbpedia.org/ontology/Village","http://dbpedia.org/ontology/GovernmentAgency",11
"http://dbpedia.org/property/franchise","franchise","http://dbpedia.org/ontology/PublicTransitSystem","http://dbpedia.org/ontology/SportsTeam",11
"http://dbpedia.org/property/streetAddress","street-address","http://dbpedia.org/ontology/Restaurant","http://dbpedia.org/ontology/City",11
"http://dbpedia.org/property/memberOf","member of","http://dbpedia.org/ontology/OfficeHolder","http://dbpedia.org/ontology/GovernmentAgency",11
"http://dbpedia.org/property/memberOf","member of","http://dbpedia.org/ontology/PersonFunction","http://dbpedia.org/ontology/GovernmentAgency",11
"http://dbpedia.org/property/semicity","SemiCity","http://dbpedia.org/ontology/Event","http://dbpedia.org/ontology/City",11
"http://dbpedia.org/property/breech","breech","http://dbpedia.org/ontology/Weapon","http://dbpedia.org/ontology/MilitaryPerson",11
"http://dbpedia.org/property/canonizedDate","canonized date","http://dbpedia.org/ontology/Saint","http://dbpedia.org/ontology/GovernmentAgency",11
"http://dbpedia.org/ontology/founder","founder","http://dbpedia.org/ontology/Publisher","http://dbpedia.org/ontology/Scientist",11
"http://dbpedia.org/property/snext","Snext","http://dbpedia.org/ontology/SportsEvent","http://dbpedia.org/ontology/SportsEvent",11
"http://dbpedia.org/property/qualification","qualification","http://dbpedia.org/ontology/FieldHockeyLeague","http://dbpedia.org/ontology/FieldHockeyLeague",11
"http://dbpedia.org/property/highestLocation","highest location","http://dbpedia.org/ontology/MountainRange","http://dbpedia.org/ontology/Country",11
"http://dbpedia.org/property/continuesas","continuesas","http://dbpedia.org/ontology/RailwayLine","http://dbpedia.org/ontology/RailwayLine",11
"http://dbpedia.org/ontology/founder","founder","http://dbpedia.org/ontology/Magazine","http://dbpedia.org/ontology/Scientist",11
"http://dbpedia.org/property/sponsor","sponsor","http://dbpedia.org/ontology/HorseRace","http://dbpedia.org/ontology/Winery",11
"http://dbpedia.org/property/sponsor","sponsor","http://dbpedia.org/ontology/TopLevelDomain","http://dbpedia.org/ontology/Company",11
"http://dbpedia.org/ontology/head","head","http://dbpedia.org/ontology/University","http://dbpedia.org/ontology/Organisation",11
"http://dbpedia.org/property/prekristiansand","prekristiansand","http://dbpedia.org/ontology/Station","http://dbpedia.org/ontology/Station",11
"http://dbpedia.org/property/dependencies","dependencies","http://dbpedia.org/ontology/Country","http://dbpedia.org/ontology/Island",11
"http://dbpedia.org/property/designation1Offname","designation1 offname","http://dbpedia.org/ontology/ReligiousBuilding","http://dbpedia.org/ontology/WorldHeritageSite",11
"http://dbpedia.org/property/bestandfairest","bestandfairest","http://dbpedia.org/ontology/AustralianFootballTeam","http://dbpedia.org/ontology/AustralianRulesFootballPlayer",11
"http://dbpedia.org/property/firstOutbreak","first outbreak","http://dbpedia.org/ontology/Pandemic","http://dbpedia.org/ontology/City",11
"http://dbpedia.org/property/issuingAuthority","issuing authority","http://dbpedia.org/ontology/Currency","http://dbpedia.org/ontology/PersonFunction",11
"http://dbpedia.org/property/keyPeople","key people","http://dbpedia.org/ontology/PublicTransitSystem","http://dbpedia.org/ontology/Politician",11
"http://dbpedia.org/property/keyPeople","key people","http://dbpedia.org/ontology/Organisation","http://dbpedia.org/ontology/BeautyQueen",11
"http://dbpedia.org/property/islandType","island type","http://dbpedia.org/ontology/Island","http://dbpedia.org/ontology/Place",11
"http://dbpedia.org/property/hosts","hosts","http://dbpedia.org/ontology/Award","http://dbpedia.org/ontology/Actor",11
"http://dbpedia.org/property/founded","founded","http://dbpedia.org/ontology/Company","http://dbpedia.org/ontology/Town",11
"http://dbpedia.org/property/founded","founded","http://dbpedia.org/ontology/Organisation","http://dbpedia.org/ontology/City",11
"http://dbpedia.org/property/runnerupmanager","runnerupmanager","http://dbpedia.org/ontology/Event","http://dbpedia.org/ontology/SoccerPlayer",11
"http://dbpedia.org/property/pole","pole","http://dbpedia.org/ontology/MotorsportSeason","http://dbpedia.org/ontology/RacingDriver",11
"http://dbpedia.org/property/championsManager","champions manager","http://dbpedia.org/ontology/Event","http://dbpedia.org/ontology/GaelicGamesPlayer",11
"http://dbpedia.org/property/houseType","house-type","http://dbpedia.org/ontology/Legislature","http://dbpedia.org/ontology/PersonFunction",11
"http://dbpedia.org/property/labor","labor","http://dbpedia.org/ontology/Politician","http://dbpedia.org/ontology/Politician",11
"http://dbpedia.org/property/setting","setting","http://dbpedia.org/ontology/Play","http://dbpedia.org/ontology/CityDistrict",11
"http://dbpedia.org/property/labor","labor","http://dbpedia.org/ontology/OfficeHolder","http://dbpedia.org/ontology/Politician",11
"http://dbpedia.org/property/notableWorks","notable works","http://dbpedia.org/ontology/Writer","http://dbpedia.org/ontology/Film",11
"http://dbpedia.org/property/notableWorks","notable works","http://dbpedia.org/ontology/Writer","http://dbpedia.org/ontology/TelevisionShow",11
"http://dbpedia.org/property/holder","holder","http://dbpedia.org/ontology/Award","http://dbpedia.org/ontology/CollegeCoach",11
"http://dbpedia.org/property/notableWorks","notable works","http://dbpedia.org/ontology/Artist","http://dbpedia.org/ontology/Film",11
"http://dbpedia.org/property/localScenes","local scenes","http://dbpedia.org/ontology/MusicGenre","http://dbpedia.org/ontology/AdministrativeRegion",11
"http://dbpedia.org/property/localScenes","local scenes","http://dbpedia.org/ontology/MusicGenre","http://dbpedia.org/ontology/Country",11
"http://dbpedia.org/property/downstreamSigns","downstream signs","http://dbpedia.org/ontology/Bridge","http://dbpedia.org/ontology/PublicTransitSystem",11
"http://dbpedia.org/ontology/board","board","http://dbpedia.org/ontology/BusinessPerson","http://dbpedia.org/ontology/Company",10
"http://dbpedia.org/property/sourceConfluence","source confluence","http://dbpedia.org/ontology/River","http://dbpedia.org/ontology/River",10
"http://dbpedia.org/property/sponsor","sponsor","http://dbpedia.org/ontology/TopLevelDomain","http://dbpedia.org/ontology/GovernmentAgency",10
"http://dbpedia.org/property/famousPract","famous pract","http://dbpedia.org/ontology/PersonFunction","http://dbpedia.org/ontology/MartialArtist",10
"http://dbpedia.org/property/finalcity","FinalCity","http://dbpedia.org/ontology/Event","http://dbpedia.org/ontology/City",10
"http://dbpedia.org/property/sponsor","sponsor","http://dbpedia.org/ontology/RugbyLeague","http://dbpedia.org/ontology/Company",10
"http://dbpedia.org/property/roads","roads","http://dbpedia.org/ontology/Station","http://dbpedia.org/ontology/Road",10
"http://dbpedia.org/ontology/head","head","http://dbpedia.org/ontology/University","http://dbpedia.org/ontology/Artist",10
"http://dbpedia.org/property/founder","founder","http://dbpedia.org/ontology/Publisher","http://dbpedia.org/ontology/OfficeHolder",10
"http://dbpedia.org/property/upsub","upsub","http://dbpedia.org/ontology/Bridge","http://dbpedia.org/ontology/RailwayLine",10
"http://dbpedia.org/property/i","I","http://dbpedia.org/ontology/SoccerClubSeason","http://dbpedia.org/ontology/Politician",10
"http://dbpedia.org/property/occupants","occupants","http://dbpedia.org/ontology/MilitaryStructure","http://dbpedia.org/ontology/Country",10
"http://dbpedia.org/property/holder","holder","http://dbpedia.org/ontology/NCAATeamSeason","http://dbpedia.org/ontology/AmericanFootballPlayer",10
"http://dbpedia.org/ontology/founder","founder","http://dbpedia.org/ontology/Magazine","http://dbpedia.org/ontology/ComicsCreator",10
"http://dbpedia.org/property/founder","founder","http://dbpedia.org/ontology/AdministrativeRegion","http://dbpedia.org/ontology/OfficeHolder",10
"http://dbpedia.org/ontology/principal","principal","http://dbpedia.org/ontology/College","http://dbpedia.org/ontology/Politician",10
"http://dbpedia.org/ontology/employer","employer","http://dbpedia.org/ontology/Writer","http://dbpedia.org/ontology/University",10
"http://dbpedia.org/property/domesticCup","domestic cup","http://dbpedia.org/ontology/BasketballLeague","http://dbpedia.org/ontology/BasketballLeague",10
"http://dbpedia.org/property/traction","traction","http://dbpedia.org/ontology/Train","http://dbpedia.org/ontology/Device",10
"http://dbpedia.org/property/controlledBy","controlled by","http://dbpedia.org/ontology/MilitaryStructure","http://dbpedia.org/ontology/MilitaryUnit",10
"http://dbpedia.org/property/crew2Down","crew2 down","http://dbpedia.org/ontology/SpaceMission","http://dbpedia.org/ontology/Astronaut",10
"http://dbpedia.org/property/first","first","http://dbpedia.org/ontology/GovernmentAgency","http://dbpedia.org/ontology/Politician",10
"http://dbpedia.org/property/blank4InfoSec","blank4 info sec","http://dbpedia.org/ontology/Town","http://dbpedia.org/ontology/Town",10
"http://dbpedia.org/property/founder","founder","http://dbpedia.org/ontology/LawFirm","http://dbpedia.org/ontology/OfficeHolder",10
"http://dbpedia.org/property/founder","founder","http://dbpedia.org/ontology/Company","http://dbpedia.org/ontology/RacingDriver",10
